"","rok","strata","linia"
"1718",1989,22.59,"Empl_Pract"
"1719",1989,32.55,"Empl_Pract"
"1720",1989,28.38,"Empl_Pract"
"1721",1989,10,"Empl_Pract"
"1722",1989,186.4,"Empl_Pract"
"1723",1989,10,"Empl_Pract"
"1724",1989,10,"Empl_Pract"
"1725",1989,18.21,"Empl_Pract"
"1726",1989,11.38,"Empl_Pract"
"1727",1989,1012.78,"Empl_Pract"
"1728",1989,619175.27,"Empl_Pract"
"1729",1989,10,"Empl_Pract"
"1730",1989,10,"Empl_Pract"
"1731",1989,122.09,"Empl_Pract"
"1732",1989,10,"Empl_Pract"
"1733",1989,3210.91,"Empl_Pract"
"1734",1989,10,"Empl_Pract"
"1735",1989,10,"Empl_Pract"
"1736",1989,10,"Empl_Pract"
"1737",1989,192.8,"Empl_Pract"
"1738",1989,10,"Empl_Pract"
"1739",1989,13.75,"Empl_Pract"
"1740",1989,10,"Empl_Pract"
"1741",1989,10,"Empl_Pract"
"1742",1989,10,"Empl_Pract"
"1743",1989,127.63,"Empl_Pract"
"1744",1989,10,"Empl_Pract"
"1745",1989,10,"Empl_Pract"
"1746",1989,80250.53,"Empl_Pract"
"1747",1989,52.45,"Empl_Pract"
"1748",1989,159.89,"Empl_Pract"
"1749",1989,277.7,"Empl_Pract"
"1750",1989,197.65,"Empl_Pract"
"1751",1989,10,"Empl_Pract"
"1752",1989,438.17,"Empl_Pract"
"1753",1989,1385.81,"Empl_Pract"
"1754",1989,63.83,"Empl_Pract"
"1755",1989,10,"Empl_Pract"
"1756",1989,10,"Empl_Pract"
"1757",1989,10,"Empl_Pract"
"1758",1989,56.13,"Empl_Pract"
"1759",1989,36.3,"Empl_Pract"
"1760",1989,10,"Empl_Pract"
"1761",1989,61.97,"Empl_Pract"
"1762",1989,10,"Empl_Pract"
"1763",1989,10,"Empl_Pract"
"1764",1989,10,"Empl_Pract"
"1765",1989,10,"Empl_Pract"
"1766",1989,10,"Empl_Pract"
"1767",1989,53.27,"Empl_Pract"
"1768",1989,10,"Empl_Pract"
"1769",1989,25.4,"Empl_Pract"
"1770",1989,14.62,"Empl_Pract"
"1771",1989,13768.49,"Empl_Pract"
"1772",1990,10,"Empl_Pract"
"1773",1990,10,"Empl_Pract"
"1774",1990,2613.2,"Empl_Pract"
"1775",1990,189.56,"Empl_Pract"
"1776",1990,101.98,"Empl_Pract"
"1777",1990,10,"Empl_Pract"
"1778",1990,10,"Empl_Pract"
"1779",1990,10,"Empl_Pract"
"1780",1990,10,"Empl_Pract"
"1781",1990,10,"Empl_Pract"
"1782",1990,79.64,"Empl_Pract"
"1783",1990,10,"Empl_Pract"
"1784",1990,7101.94,"Empl_Pract"
"1785",1990,10,"Empl_Pract"
"1786",1990,213065.39,"Empl_Pract"
"1787",1990,10,"Empl_Pract"
"1788",1990,284.26,"Empl_Pract"
"1789",1990,10,"Empl_Pract"
"1790",1990,10,"Empl_Pract"
"1791",1990,806.43,"Empl_Pract"
"1792",1990,10,"Empl_Pract"
"1793",1990,1241.04,"Empl_Pract"
"1794",1990,10,"Empl_Pract"
"1795",1990,10,"Empl_Pract"
"1796",1990,10,"Empl_Pract"
"1797",1990,18.44,"Empl_Pract"
"1798",1990,10,"Empl_Pract"
"1799",1990,10,"Empl_Pract"
"1800",1990,968.86,"Empl_Pract"
"1801",1990,10,"Empl_Pract"
"1802",1990,1555.32,"Empl_Pract"
"1803",1990,10,"Empl_Pract"
"1804",1990,10,"Empl_Pract"
"1805",1990,10,"Empl_Pract"
"1806",1990,10,"Empl_Pract"
"1807",1990,10,"Empl_Pract"
"1808",1990,10,"Empl_Pract"
"1809",1990,10,"Empl_Pract"
"1810",1990,50.17,"Empl_Pract"
"1811",1990,10,"Empl_Pract"
"1812",1990,10,"Empl_Pract"
"1813",1990,44388.43,"Empl_Pract"
"1814",1990,10,"Empl_Pract"
"1815",1990,10,"Empl_Pract"
"1816",1990,170.65,"Empl_Pract"
"1817",1990,10,"Empl_Pract"
"1818",1990,10,"Empl_Pract"
"1819",1990,351.72,"Empl_Pract"
"1820",1990,10,"Empl_Pract"
"1821",1990,10,"Empl_Pract"
"1822",1990,10,"Empl_Pract"
"1823",1990,10,"Empl_Pract"
"1824",1990,10,"Empl_Pract"
"1825",1990,10,"Empl_Pract"
"1826",1990,10,"Empl_Pract"
"1827",1990,23.97,"Empl_Pract"
"1828",1990,32.79,"Empl_Pract"
"1829",1990,551.11,"Empl_Pract"
"1830",1990,659.92,"Empl_Pract"
"1831",1990,4182.45,"Empl_Pract"
"1832",1990,32630.42,"Empl_Pract"
"1833",1990,10,"Empl_Pract"
"1834",1990,10,"Empl_Pract"
"1835",1990,10,"Empl_Pract"
"1836",1990,20151.35,"Empl_Pract"
"1837",1990,10,"Empl_Pract"
"1838",1990,10,"Empl_Pract"
"1839",1990,20.39,"Empl_Pract"
"1840",1990,660.77,"Empl_Pract"
"1841",1990,10,"Empl_Pract"
"1842",1990,10,"Empl_Pract"
"1843",1990,10,"Empl_Pract"
"1844",1990,10,"Empl_Pract"
"1845",1990,10,"Empl_Pract"
"1846",1990,10,"Empl_Pract"
"1847",1990,705.67,"Empl_Pract"
"1848",1990,40.58,"Empl_Pract"
"1849",1990,10,"Empl_Pract"
"1850",1990,10,"Empl_Pract"
"1851",1990,10,"Empl_Pract"
"1852",1990,43.62,"Empl_Pract"
"1853",1990,10,"Empl_Pract"
"1854",1990,10,"Empl_Pract"
"1855",1990,10,"Empl_Pract"
"1856",1990,10,"Empl_Pract"
"1857",1990,10,"Empl_Pract"
"1858",1990,10,"Empl_Pract"
"1859",1990,24728.16,"Empl_Pract"
"1860",1990,10,"Empl_Pract"
"1861",1990,10,"Empl_Pract"
"1862",1990,10,"Empl_Pract"
"1863",1990,10,"Empl_Pract"
"1864",1990,276.59,"Empl_Pract"
"1865",1990,91.98,"Empl_Pract"
"1866",1990,10,"Empl_Pract"
"1867",1990,10,"Empl_Pract"
"1868",1990,10,"Empl_Pract"
"1869",1990,21.36,"Empl_Pract"
"1870",1990,11.4,"Empl_Pract"
"1871",1990,10,"Empl_Pract"
"1872",1990,42.33,"Empl_Pract"
"1873",1991,23.4,"Empl_Pract"
"1874",1991,10,"Empl_Pract"
"1875",1991,10,"Empl_Pract"
"1876",1991,10,"Empl_Pract"
"1877",1991,10,"Empl_Pract"
"1878",1991,89.68,"Empl_Pract"
"1879",1991,10,"Empl_Pract"
"1880",1991,2869.48,"Empl_Pract"
"1881",1991,10,"Empl_Pract"
"1882",1991,10,"Empl_Pract"
"1883",1991,58.26,"Empl_Pract"
"1884",1991,10,"Empl_Pract"
"1885",1991,83.5,"Empl_Pract"
"1886",1991,29.14,"Empl_Pract"
"1887",1991,14.74,"Empl_Pract"
"1888",1991,10,"Empl_Pract"
"1889",1991,10,"Empl_Pract"
"1890",1991,10,"Empl_Pract"
"1891",1991,55.91,"Empl_Pract"
"1892",1991,220.84,"Empl_Pract"
"1893",1991,13.46,"Empl_Pract"
"1894",1991,10,"Empl_Pract"
"1895",1991,1384.26,"Empl_Pract"
"1896",1991,21.69,"Empl_Pract"
"1897",1991,10,"Empl_Pract"
"1898",1991,10,"Empl_Pract"
"1899",1991,1839078.52,"Empl_Pract"
"1900",1991,28.29,"Empl_Pract"
"1901",1991,50658.18,"Empl_Pract"
"1902",1991,10,"Empl_Pract"
"1903",1991,445.27,"Empl_Pract"
"1904",1991,10,"Empl_Pract"
"1905",1991,10,"Empl_Pract"
"1906",1991,685.38,"Empl_Pract"
"1907",1991,10,"Empl_Pract"
"1908",1991,43.04,"Empl_Pract"
"1909",1991,10,"Empl_Pract"
"1910",1991,10,"Empl_Pract"
"1911",1991,10,"Empl_Pract"
"1912",1991,10,"Empl_Pract"
"1913",1991,10,"Empl_Pract"
"1914",1991,10,"Empl_Pract"
"1915",1991,779.49,"Empl_Pract"
"1916",1991,171.82,"Empl_Pract"
"1917",1991,10,"Empl_Pract"
"1918",1991,10,"Empl_Pract"
"1919",1991,581.88,"Empl_Pract"
"1920",1991,10,"Empl_Pract"
"1921",1991,20.35,"Empl_Pract"
"1922",1991,80.81,"Empl_Pract"
"1923",1991,3670.62,"Empl_Pract"
"1924",1991,6245.86,"Empl_Pract"
"1925",1991,1717.8,"Empl_Pract"
"1926",1991,10.68,"Empl_Pract"
"1927",1991,11.92,"Empl_Pract"
"1928",1991,10,"Empl_Pract"
"1929",1991,238.35,"Empl_Pract"
"1930",1991,10,"Empl_Pract"
"1931",1991,2760.54,"Empl_Pract"
"1932",1991,10,"Empl_Pract"
"1933",1991,10,"Empl_Pract"
"1934",1991,10,"Empl_Pract"
"1935",1991,22.13,"Empl_Pract"
"1936",1991,10,"Empl_Pract"
"1937",1991,10,"Empl_Pract"
"1938",1991,10,"Empl_Pract"
"1939",1991,167.86,"Empl_Pract"
"1940",1991,10,"Empl_Pract"
"1941",1991,10,"Empl_Pract"
"1942",1991,10,"Empl_Pract"
"1943",1991,51.57,"Empl_Pract"
"1944",1991,10,"Empl_Pract"
"1945",1991,10,"Empl_Pract"
"1946",1991,10,"Empl_Pract"
"1947",1991,10,"Empl_Pract"
"1948",1991,10,"Empl_Pract"
"1949",1991,2307.05,"Empl_Pract"
"1950",1991,10,"Empl_Pract"
"1951",1991,18.27,"Empl_Pract"
"1952",1991,22852.61,"Empl_Pract"
"1953",1991,10,"Empl_Pract"
"1954",1991,10,"Empl_Pract"
"1955",1991,67.9,"Empl_Pract"
"1956",1991,10,"Empl_Pract"
"1957",1991,102.87,"Empl_Pract"
"1958",1991,65.98,"Empl_Pract"
"1959",1991,10,"Empl_Pract"
"1960",1991,60.63,"Empl_Pract"
"1961",1991,37.36,"Empl_Pract"
"1962",1991,53.88,"Empl_Pract"
"1963",1991,10,"Empl_Pract"
"1964",1991,10,"Empl_Pract"
"1965",1991,10,"Empl_Pract"
"1966",1991,147.46,"Empl_Pract"
"1967",1991,10,"Empl_Pract"
"1968",1991,8533.59,"Empl_Pract"
"1969",1991,1648.01,"Empl_Pract"
"1970",1991,10,"Empl_Pract"
"1971",1991,10,"Empl_Pract"
"1972",1991,10,"Empl_Pract"
"1973",1991,163.1,"Empl_Pract"
"1974",1991,158258.72,"Empl_Pract"
"1975",1991,12.1,"Empl_Pract"
"1976",1991,10,"Empl_Pract"
"1977",1991,10,"Empl_Pract"
"1978",1991,40.04,"Empl_Pract"
"1979",1991,10,"Empl_Pract"
"1980",1991,10,"Empl_Pract"
"1981",1991,10,"Empl_Pract"
"1982",1991,151965.18,"Empl_Pract"
"1983",1991,10,"Empl_Pract"
"1984",1991,10,"Empl_Pract"
"1985",1992,342.4,"Empl_Pract"
"1986",1992,103.09,"Empl_Pract"
"1987",1992,10,"Empl_Pract"
"1988",1992,50.82,"Empl_Pract"
"1989",1992,18.02,"Empl_Pract"
"1990",1992,10,"Empl_Pract"
"1991",1992,907.8,"Empl_Pract"
"1992",1992,50.41,"Empl_Pract"
"1993",1992,10,"Empl_Pract"
"1994",1992,10,"Empl_Pract"
"1995",1992,10,"Empl_Pract"
"1996",1992,10,"Empl_Pract"
"1997",1992,13.34,"Empl_Pract"
"1998",1992,20.45,"Empl_Pract"
"1999",1992,10,"Empl_Pract"
"2000",1992,2237.65,"Empl_Pract"
"2001",1992,10,"Empl_Pract"
"2002",1992,10,"Empl_Pract"
"2003",1992,131.01,"Empl_Pract"
"2004",1992,1289.15,"Empl_Pract"
"2005",1992,10,"Empl_Pract"
"2006",1992,1028.45,"Empl_Pract"
"2007",1992,526.82,"Empl_Pract"
"2008",1992,10,"Empl_Pract"
"2009",1992,10,"Empl_Pract"
"2010",1992,109.32,"Empl_Pract"
"2011",1992,179.98,"Empl_Pract"
"2012",1992,1820.65,"Empl_Pract"
"2013",1992,10,"Empl_Pract"
"2014",1992,833.11,"Empl_Pract"
"2015",1992,10,"Empl_Pract"
"2016",1992,17.63,"Empl_Pract"
"2017",1992,10,"Empl_Pract"
"2018",1992,10,"Empl_Pract"
"2019",1992,10,"Empl_Pract"
"2020",1992,4060.81,"Empl_Pract"
"2021",1992,10,"Empl_Pract"
"2022",1992,409.69,"Empl_Pract"
"2023",1992,10,"Empl_Pract"
"2024",1992,3422.75,"Empl_Pract"
"2025",1992,10,"Empl_Pract"
"2026",1992,10,"Empl_Pract"
"2027",1992,10,"Empl_Pract"
"2028",1992,10,"Empl_Pract"
"2029",1992,10,"Empl_Pract"
"2030",1992,10,"Empl_Pract"
"2031",1992,10,"Empl_Pract"
"2032",1992,10.7,"Empl_Pract"
"2033",1992,10,"Empl_Pract"
"2034",1992,10,"Empl_Pract"
"2035",1992,62.03,"Empl_Pract"
"2036",1992,231.69,"Empl_Pract"
"2037",1992,27.43,"Empl_Pract"
"2038",1992,10,"Empl_Pract"
"2039",1992,219.49,"Empl_Pract"
"2040",1992,18.92,"Empl_Pract"
"2041",1992,70929.44,"Empl_Pract"
"2042",1992,10,"Empl_Pract"
"2043",1992,243.73,"Empl_Pract"
"2044",1992,10,"Empl_Pract"
"2045",1992,10,"Empl_Pract"
"2046",1992,20.15,"Empl_Pract"
"2047",1992,10,"Empl_Pract"
"2048",1992,10,"Empl_Pract"
"2049",1992,10,"Empl_Pract"
"2050",1992,28.8,"Empl_Pract"
"2051",1992,10171.27,"Empl_Pract"
"2052",1992,10,"Empl_Pract"
"2053",1992,10,"Empl_Pract"
"2054",1992,12038.5,"Empl_Pract"
"2055",1992,642.91,"Empl_Pract"
"2056",1992,126573.21,"Empl_Pract"
"2057",1992,10,"Empl_Pract"
"2058",1992,93.68,"Empl_Pract"
"2059",1992,10,"Empl_Pract"
"2060",1992,10,"Empl_Pract"
"2061",1992,10,"Empl_Pract"
"2062",1992,10,"Empl_Pract"
"2063",1992,10,"Empl_Pract"
"2064",1992,10,"Empl_Pract"
"2065",1992,10,"Empl_Pract"
"2066",1992,10,"Empl_Pract"
"2067",1992,10,"Empl_Pract"
"2068",1992,680.43,"Empl_Pract"
"2069",1992,10,"Empl_Pract"
"2070",1992,3077.5,"Empl_Pract"
"2071",1992,1098.91,"Empl_Pract"
"2072",1992,10,"Empl_Pract"
"2073",1992,10,"Empl_Pract"
"2074",1992,594.24,"Empl_Pract"
"2075",1992,10,"Empl_Pract"
"2076",1992,10,"Empl_Pract"
"2077",1992,8473.79,"Empl_Pract"
"2078",1992,74.84,"Empl_Pract"
"2079",1992,10,"Empl_Pract"
"2080",1992,133.39,"Empl_Pract"
"2081",1992,10,"Empl_Pract"
"2082",1992,57859.18,"Empl_Pract"
"2083",1992,29.08,"Empl_Pract"
"2084",1992,10,"Empl_Pract"
"2085",1992,10,"Empl_Pract"
"2086",1992,10,"Empl_Pract"
"2087",1992,10,"Empl_Pract"
"2088",1992,43.54,"Empl_Pract"
"2089",1992,10,"Empl_Pract"
"2090",1992,10,"Empl_Pract"
"2091",1992,5756.02,"Empl_Pract"
"2092",1992,10,"Empl_Pract"
"2093",1992,10,"Empl_Pract"
"2094",1992,10,"Empl_Pract"
"2095",1992,3146.7,"Empl_Pract"
"2096",1992,10,"Empl_Pract"
"2097",1992,10,"Empl_Pract"
"2098",1993,10,"Empl_Pract"
"2099",1993,10,"Empl_Pract"
"2100",1993,171821.11,"Empl_Pract"
"2101",1993,5873.5,"Empl_Pract"
"2102",1993,10,"Empl_Pract"
"2103",1993,10,"Empl_Pract"
"2104",1993,2737.09,"Empl_Pract"
"2105",1993,1195.87,"Empl_Pract"
"2106",1993,10,"Empl_Pract"
"2107",1993,20.96,"Empl_Pract"
"2108",1993,19.52,"Empl_Pract"
"2109",1993,10,"Empl_Pract"
"2110",1993,10,"Empl_Pract"
"2111",1993,10,"Empl_Pract"
"2112",1993,10,"Empl_Pract"
"2113",1993,10,"Empl_Pract"
"2114",1993,10,"Empl_Pract"
"2115",1993,10,"Empl_Pract"
"2116",1993,39.85,"Empl_Pract"
"2117",1993,10,"Empl_Pract"
"2118",1993,10,"Empl_Pract"
"2119",1993,10,"Empl_Pract"
"2120",1993,10,"Empl_Pract"
"2121",1993,10,"Empl_Pract"
"2122",1993,10,"Empl_Pract"
"2123",1993,10,"Empl_Pract"
"2124",1993,10,"Empl_Pract"
"2125",1993,10,"Empl_Pract"
"2126",1993,1176.82,"Empl_Pract"
"2127",1993,10,"Empl_Pract"
"2128",1993,10,"Empl_Pract"
"2129",1993,10,"Empl_Pract"
"2130",1993,946.76,"Empl_Pract"
"2131",1993,10,"Empl_Pract"
"2132",1993,14.38,"Empl_Pract"
"2133",1993,10,"Empl_Pract"
"2134",1993,10,"Empl_Pract"
"2135",1993,68.61,"Empl_Pract"
"2136",1993,848.23,"Empl_Pract"
"2137",1993,10,"Empl_Pract"
"2138",1993,112.47,"Empl_Pract"
"2139",1993,58.78,"Empl_Pract"
"2140",1993,10,"Empl_Pract"
"2141",1993,10,"Empl_Pract"
"2142",1993,10,"Empl_Pract"
"2143",1993,10,"Empl_Pract"
"2144",1993,10,"Empl_Pract"
"2145",1993,10,"Empl_Pract"
"2146",1993,13.6,"Empl_Pract"
"2147",1993,10,"Empl_Pract"
"2148",1993,10,"Empl_Pract"
"2149",1993,10058.94,"Empl_Pract"
"2150",1993,10,"Empl_Pract"
"2151",1993,10,"Empl_Pract"
"2152",1993,4649.18,"Empl_Pract"
"2153",1993,10,"Empl_Pract"
"2154",1993,185.14,"Empl_Pract"
"2155",1993,10,"Empl_Pract"
"2156",1993,10,"Empl_Pract"
"2157",1993,5897.76,"Empl_Pract"
"2158",1993,594.47,"Empl_Pract"
"2159",1993,10,"Empl_Pract"
"2160",1993,62.33,"Empl_Pract"
"2161",1993,10,"Empl_Pract"
"2162",1993,10,"Empl_Pract"
"2163",1993,10,"Empl_Pract"
"2164",1993,10,"Empl_Pract"
"2165",1993,10,"Empl_Pract"
"2166",1993,866.43,"Empl_Pract"
"2167",1993,10,"Empl_Pract"
"2168",1993,10,"Empl_Pract"
"2169",1993,10,"Empl_Pract"
"2170",1993,10,"Empl_Pract"
"2171",1993,10,"Empl_Pract"
"2172",1993,10,"Empl_Pract"
"2173",1993,69.59,"Empl_Pract"
"2174",1993,10,"Empl_Pract"
"2175",1993,10,"Empl_Pract"
"2176",1993,10,"Empl_Pract"
"2177",1993,10,"Empl_Pract"
"2178",1993,10,"Empl_Pract"
"2179",1993,10,"Empl_Pract"
"2180",1993,10,"Empl_Pract"
"2181",1993,362.06,"Empl_Pract"
"2182",1993,566.5,"Empl_Pract"
"2183",1993,545.89,"Empl_Pract"
"2184",1993,10,"Empl_Pract"
"2185",1993,182481.58,"Empl_Pract"
"2186",1993,10,"Empl_Pract"
"2187",1993,16.84,"Empl_Pract"
"2188",1993,77158.15,"Empl_Pract"
"2189",1993,10,"Empl_Pract"
"2190",1993,10,"Empl_Pract"
"2191",1993,34.26,"Empl_Pract"
"2192",1993,10,"Empl_Pract"
"2193",1993,10,"Empl_Pract"
"2194",1993,4505.44,"Empl_Pract"
"2195",1993,10,"Empl_Pract"
"2196",1993,43.34,"Empl_Pract"
"2197",1993,10,"Empl_Pract"
"2198",1993,449.21,"Empl_Pract"
"2199",1993,10,"Empl_Pract"
"2200",1993,10,"Empl_Pract"
"2201",1993,10,"Empl_Pract"
"2202",1993,150.89,"Empl_Pract"
"2203",1993,239.85,"Empl_Pract"
"2204",1993,346.46,"Empl_Pract"
"2205",1993,372.83,"Empl_Pract"
"2206",1994,10,"Empl_Pract"
"2207",1994,3984.32,"Empl_Pract"
"2208",1994,670.59,"Empl_Pract"
"2209",1994,10,"Empl_Pract"
"2210",1994,10,"Empl_Pract"
"2211",1994,733.32,"Empl_Pract"
"2212",1994,10,"Empl_Pract"
"2213",1994,347.59,"Empl_Pract"
"2214",1994,252.2,"Empl_Pract"
"2215",1994,10,"Empl_Pract"
"2216",1994,519.49,"Empl_Pract"
"2217",1994,432435.84,"Empl_Pract"
"2218",1994,684677.58,"Empl_Pract"
"2219",1994,24451.57,"Empl_Pract"
"2220",1994,10,"Empl_Pract"
"2221",1994,10,"Empl_Pract"
"2222",1994,10,"Empl_Pract"
"2223",1994,10,"Empl_Pract"
"2224",1994,567.33,"Empl_Pract"
"2225",1994,10,"Empl_Pract"
"2226",1994,10,"Empl_Pract"
"2227",1994,404.53,"Empl_Pract"
"2228",1994,28110.35,"Empl_Pract"
"2229",1994,542.82,"Empl_Pract"
"2230",1994,10,"Empl_Pract"
"2231",1994,10,"Empl_Pract"
"2232",1994,2536.55,"Empl_Pract"
"2233",1994,10,"Empl_Pract"
"2234",1994,10,"Empl_Pract"
"2235",1994,10,"Empl_Pract"
"2236",1994,10,"Empl_Pract"
"2237",1994,10.84,"Empl_Pract"
"2238",1994,10,"Empl_Pract"
"2239",1994,689.81,"Empl_Pract"
"2240",1994,3718.93,"Empl_Pract"
"2241",1994,4313.55,"Empl_Pract"
"2242",1994,10.96,"Empl_Pract"
"2243",1994,10,"Empl_Pract"
"2244",1994,10,"Empl_Pract"
"2245",1994,9085.02,"Empl_Pract"
"2246",1994,190.39,"Empl_Pract"
"2247",1994,7166.22,"Empl_Pract"
"2248",1994,10,"Empl_Pract"
"2249",1994,10,"Empl_Pract"
"2250",1994,10,"Empl_Pract"
"2251",1994,61.97,"Empl_Pract"
"2252",1994,16.77,"Empl_Pract"
"2253",1994,19.72,"Empl_Pract"
"2254",1994,10,"Empl_Pract"
"2255",1994,10,"Empl_Pract"
"2256",1994,92.27,"Empl_Pract"
"2257",1994,10,"Empl_Pract"
"2258",1994,12.98,"Empl_Pract"
"2259",1994,10,"Empl_Pract"
"2260",1994,47.61,"Empl_Pract"
"2261",1994,19727.37,"Empl_Pract"
"2262",1994,10,"Empl_Pract"
"2263",1994,10,"Empl_Pract"
"2264",1994,10,"Empl_Pract"
"2265",1994,10,"Empl_Pract"
"2266",1994,10,"Empl_Pract"
"2267",1994,38.25,"Empl_Pract"
"2268",1994,57.12,"Empl_Pract"
"2269",1994,10,"Empl_Pract"
"2270",1994,10,"Empl_Pract"
"2271",1994,75.97,"Empl_Pract"
"2272",1994,109744.43,"Empl_Pract"
"2273",1994,105.09,"Empl_Pract"
"2274",1994,10,"Empl_Pract"
"2275",1994,393953.65,"Empl_Pract"
"2276",1994,10,"Empl_Pract"
"2277",1994,10,"Empl_Pract"
"2278",1994,10,"Empl_Pract"
"2279",1994,10,"Empl_Pract"
"2280",1994,10,"Empl_Pract"
"2281",1994,5222.52,"Empl_Pract"
"2282",1994,10,"Empl_Pract"
"2283",1994,10,"Empl_Pract"
"2284",1994,69.67,"Empl_Pract"
"2285",1994,10,"Empl_Pract"
"2286",1994,10,"Empl_Pract"
"2287",1994,10,"Empl_Pract"
"2288",1994,334.33,"Empl_Pract"
"2289",1994,529.34,"Empl_Pract"
"2290",1994,19.1,"Empl_Pract"
"2291",1994,10,"Empl_Pract"
"2292",1994,10,"Empl_Pract"
"2293",1994,10,"Empl_Pract"
"2294",1994,244.68,"Empl_Pract"
"2295",1994,10,"Empl_Pract"
"2296",1994,10,"Empl_Pract"
"2297",1994,51.78,"Empl_Pract"
"2298",1994,32.69,"Empl_Pract"
"2299",1994,10,"Empl_Pract"
"2300",1994,10,"Empl_Pract"
"2301",1994,19536.52,"Empl_Pract"
"2302",1994,10,"Empl_Pract"
"2303",1994,10,"Empl_Pract"
"2304",1994,10252.85,"Empl_Pract"
"2305",1994,941.65,"Empl_Pract"
"2306",1994,10,"Empl_Pract"
"2307",1994,65.54,"Empl_Pract"
"2308",1994,10,"Empl_Pract"
"2309",1994,10,"Empl_Pract"
"2310",1994,13.33,"Empl_Pract"
"2311",1994,10,"Empl_Pract"
"2312",1994,50.3,"Empl_Pract"
"2313",1994,10,"Empl_Pract"
"2314",1994,10,"Empl_Pract"
"2315",1994,2388.06,"Empl_Pract"
"2316",1994,10,"Empl_Pract"
"2317",1994,10,"Empl_Pract"
"2318",1994,10,"Empl_Pract"
"2319",1994,10,"Empl_Pract"
"2320",1994,10,"Empl_Pract"
"2321",1994,10,"Empl_Pract"
"2322",1994,61.57,"Empl_Pract"
"2323",1994,79414.67,"Empl_Pract"
"2324",1994,10,"Empl_Pract"
"2325",1994,103.64,"Empl_Pract"
"2326",1994,10,"Empl_Pract"
"2327",1994,10,"Empl_Pract"
"2328",1994,14.59,"Empl_Pract"
"2329",1994,10,"Empl_Pract"
"2330",1994,358.16,"Empl_Pract"
"2331",1994,663.45,"Empl_Pract"
"2332",1994,10,"Empl_Pract"
"2333",1995,8145.34,"Empl_Pract"
"2334",1995,77.76,"Empl_Pract"
"2335",1995,10,"Empl_Pract"
"2336",1995,22.8,"Empl_Pract"
"2337",1995,14.4,"Empl_Pract"
"2338",1995,10,"Empl_Pract"
"2339",1995,10,"Empl_Pract"
"2340",1995,10,"Empl_Pract"
"2341",1995,65.71,"Empl_Pract"
"2342",1995,55.71,"Empl_Pract"
"2343",1995,10,"Empl_Pract"
"2344",1995,122247.95,"Empl_Pract"
"2345",1995,414.61,"Empl_Pract"
"2346",1995,20.08,"Empl_Pract"
"2347",1995,18.38,"Empl_Pract"
"2348",1995,10,"Empl_Pract"
"2349",1995,10,"Empl_Pract"
"2350",1995,14.49,"Empl_Pract"
"2351",1995,23627.62,"Empl_Pract"
"2352",1995,174.5,"Empl_Pract"
"2353",1995,10,"Empl_Pract"
"2354",1995,10,"Empl_Pract"
"2355",1995,10,"Empl_Pract"
"2356",1995,793.58,"Empl_Pract"
"2357",1995,10,"Empl_Pract"
"2358",1995,103.33,"Empl_Pract"
"2359",1995,10,"Empl_Pract"
"2360",1995,10,"Empl_Pract"
"2361",1995,10,"Empl_Pract"
"2362",1995,10,"Empl_Pract"
"2363",1995,10,"Empl_Pract"
"2364",1995,10,"Empl_Pract"
"2365",1995,10,"Empl_Pract"
"2366",1995,10,"Empl_Pract"
"2367",1995,4523.66,"Empl_Pract"
"2368",1995,3148.15,"Empl_Pract"
"2369",1995,1012.34,"Empl_Pract"
"2370",1995,227.65,"Empl_Pract"
"2371",1995,10,"Empl_Pract"
"2372",1995,7566.14,"Empl_Pract"
"2373",1995,10,"Empl_Pract"
"2374",1995,10,"Empl_Pract"
"2375",1995,10,"Empl_Pract"
"2376",1995,31556.04,"Empl_Pract"
"2377",1995,2578.78,"Empl_Pract"
"2378",1995,2168.44,"Empl_Pract"
"2379",1995,10,"Empl_Pract"
"2380",1995,10,"Empl_Pract"
"2381",1995,10,"Empl_Pract"
"2382",1995,5954.71,"Empl_Pract"
"2383",1995,10,"Empl_Pract"
"2384",1995,877.64,"Empl_Pract"
"2385",1995,288476.99,"Empl_Pract"
"2386",1995,21.41,"Empl_Pract"
"2387",1995,52.12,"Empl_Pract"
"2388",1995,10,"Empl_Pract"
"2389",1995,10,"Empl_Pract"
"2390",1995,155.12,"Empl_Pract"
"2391",1995,10,"Empl_Pract"
"2392",1995,10,"Empl_Pract"
"2393",1995,55.18,"Empl_Pract"
"2394",1995,10,"Empl_Pract"
"2395",1995,10,"Empl_Pract"
"2396",1995,10,"Empl_Pract"
"2397",1995,261.44,"Empl_Pract"
"2398",1995,10,"Empl_Pract"
"2399",1995,10.24,"Empl_Pract"
"2400",1995,1180.66,"Empl_Pract"
"2401",1995,16.17,"Empl_Pract"
"2402",1995,505.91,"Empl_Pract"
"2403",1995,7162.93,"Empl_Pract"
"2404",1995,10,"Empl_Pract"
"2405",1995,10,"Empl_Pract"
"2406",1995,10,"Empl_Pract"
"2407",1995,19.02,"Empl_Pract"
"2408",1995,10,"Empl_Pract"
"2409",1995,10,"Empl_Pract"
"2410",1995,16602.54,"Empl_Pract"
"2411",1995,10,"Empl_Pract"
"2412",1995,10,"Empl_Pract"
"2413",1995,10,"Empl_Pract"
"2414",1995,965.57,"Empl_Pract"
"2415",1995,10,"Empl_Pract"
"2416",1995,10,"Empl_Pract"
"2417",1995,174.29,"Empl_Pract"
